order_id,order_date,customer_id,country,category,product,price,quantity,discount,returned,revenue
O100945,2023-03-04,C1368,Canada,Home,Vacuum,112.97,3,0.12,0,298.24
O100954,2023-03-04,C1365,India,Electronics,Phone,550.88,1,0.01,0,545.37
O100088,2023-03-04,C1649,India,Electronics,Laptop,625.14,3,0.02,0,1837.91
O102523,2023-03-04,C1149,USA,Grocery,Olive Oil,31.05,3,0.11,0,82.9
O101981,2023-03-04,C1155,Canada,Clothing,Shoes,63.17,1,0.13,0,54.96
O102815,2023-03-05,C1880,USA,Beauty,Shampoo,31.04,4,0.01,0,122.92
O101442,2023-03-05,C1377,Australia,Grocery,Pasta,27.17,4,0.17,0,90.2
O101696,2023-03-06,C1943,India,Grocery,Olive Oil,32.21,3,0.08,0,88.9
O102882,2023-03-06,C1193,USA,Electronics,Smartwatch,1078.67,3,0.15,0,2750.61
O100083,2023-03-06,C1524,India,Clothing,Jacket,89.33,3,0.08,0,246.55
O100579,2023-03-06,C1527,Canada,Grocery,Olive Oil,20.68,1,0.06,0,19.44
O102564,2023-03-06,C1313,India,Electronics,Phone,568.54,4,0.0,1,2274.16
O102000,2023-03-06,C1780,Australia,Electronics,Headphones,533.14,3,0.04,1,1535.44
O102914,2023-03-07,C1355,India,Clothing,Jeans,67.67,3,0.09,0,184.74
O101577,2023-03-07,C1919,UK,Clothing,Jacket,91.25,4,0.07,0,339.45
O102179,2023-03-07,C1162,USA,Grocery,Olive Oil,9.63,4,0.2,0,30.82
O102379,2023-03-07,C1248,Germany,Beauty,Shampoo,34.89,3,0.15,1,88.97
O102353,2023-03-07,C1752,Canada,Beauty,Shampoo,81.63,3,0.06,0,230.2
O102474,2023-03-07,C1662,UK,Clothing,Jeans,27.76,1,0.09,0,25.26
O100733,2023-03-08,C1209,India,Grocery,Cereal,18.85,3,0.09,0,51.46
O101910,2023-03-08,C1405,India,Grocery,Coffee,27.85,1,0.07,0,25.9
O101836,2023-03-08,C1912,Canada,Electronics,Smartwatch,778.64,3,0.1,0,2102.33
O102370,2023-03-09,C1531,Australia,Home,Chair,165.01,3,0.09,0,450.48
O102778,2023-03-09,C1340,India,Clothing,Shoes,73.19,4,0.11,0,260.56
O102540,2023-03-09,C1840,India,Clothing,Shoes,41.88,1,0.07,0,38.95
O102779,2023-03-10,C1003,India,Grocery,Cereal,29.69,3,0.1,0,80.16
O101095,2023-03-10,C1863,India,Electronics,Smartwatch,953.19,1,0.09,0,867.4
O100452,2023-03-10,C1579,India,Grocery,Pasta,24.27,1,0.07,0,22.57
O101671,2023-03-10,C1875,India,Beauty,Serum,72.44,4,0.06,0,272.37
O100887,2023-03-10,C1413,India,Clothing,Jacket,112.92,4,0.06,0,424.58
O100652,2023-03-10,C1574,UK,Grocery,Cereal,17.45,2,0.07,0,32.46
O100368,2023-03-10,C1511,Australia,Home,Vacuum,139.73,4,0.06,0,525.38
O102196,2023-03-11,C1182,Germany,Home,Lamp,174.77,4,0.13,0,608.2
O102307,2023-03-11,C1587,Australia,Home,Lamp,232.22,2,0.09,0,422.64
O101826,2023-03-11,C1225,USA,Beauty,Serum,58.01,3,0.1,0,156.63
O100498,2023-03-11,C1420,USA,Grocery,Cereal,22.38,3,0.08,0,61.77
O100004,2023-03-13,C1100,USA,Grocery,Pasta,12.74,3,0.12,0,33.63
O102400,2023-03-13,C1121,UK,Electronics,Phone,373.68,1,0.02,0,366.21
O100612,2023-03-13,C1868,UK,Electronics,Headphones,1197.01,1,0.15,0,1017.46
O101443,2023-03-13,C1621,UK,Home,Lamp,126.37,4,0.0,0,505.48
O101913,2023-03-14,C1711,India,Clothing,T-Shirt,34.29,3,0.1,0,92.58
O102704,2023-03-14,C1533,UK,Home,Lamp,152.89,4,0.06,0,574.87
O101824,2023-03-14,C1180,UK,Grocery,Pasta,5.9,2,0.04,0,11.33
O101110,2023-03-14,C1108,UK,Electronics,Phone,531.09,2,0.03,0,1030.31
O100683,2023-03-14,C1758,Canada,Home,Vacuum,113.52,1,0.2,0,90.82
O102524,2023-03-14,C1879,India,Grocery,Olive Oil,34.2,4,0.08,0,125.86
O101483,2023-03-14,C1901,Canada,Beauty,Shampoo,48.42,3,0.14,0,124.92
O100474,2023-03-15,C1131,USA,Clothing,Jeans,71.06,2,0.12,0,125.07
O102949,2023-03-15,C1799,USA,Clothing,T-Shirt,112.52,1,0.07,0,104.64
O102274,2023-03-15,C1359,UK,Beauty,Serum,29.42,2,0.09,0,53.54
O101057,2023-03-16,C1037,Germany,Electronics,Phone,534.57,2,0.1,0,962.23
O101391,2023-03-16,C1843,India,Grocery,Coffee,33.74,4,0.17,0,112.02
O100417,2023-03-16,C1857,India,Electronics,Headphones,697.0,4,0.04,0,2676.48
O102903,2023-03-16,C1331,Germany,Home,Lamp,205.93,4,0.09,0,749.59
O102258,2023-03-16,C1889,India,Electronics,Laptop,673.0,2,0.07,0,1251.78
O102716,2023-03-16,C1334,India,Home,Vacuum,24.27,3,0.15,1,61.89
O102468,2023-03-16,C1422,India,Electronics,Laptop,644.09,3,0.06,0,1816.33
O100628,2023-03-16,C1422,India,Clothing,Shoes,85.19,3,0.08,0,235.12
O102750,2023-03-16,C1852,India,Beauty,Moisturizer,56.44,1,0.06,0,53.05
O100930,2023-03-16,C1922,India,Clothing,Shoes,21.76,1,0.1,0,19.58
O100771,2023-03-16,C1451,India,Clothing,Shoes,32.29,3,0.05,0,92.03
O102971,2023-03-16,C1286,India,Grocery,Olive Oil,31.88,1,0.1,0,28.69
O101697,2023-03-17,C1154,Australia,Beauty,Shampoo,40.65,2,0.06,0,76.42
O100444,2023-03-17,C1889,India,Grocery,Pasta,29.65,2,0.04,0,56.93
O102588,2023-03-17,C1575,India,Grocery,Coffee,36.52,1,0.08,0,33.6
O102233,2023-03-17,C1363,Germany,Home,Lamp,204.08,4,0.11,0,726.52
O100362,2023-03-17,C1136,India,Clothing,T-Shirt,28.13,2,0.11,0,50.07
O102772,2023-03-18,C1926,Australia,Grocery,Coffee,36.53,3,0.02,0,107.4
O101802,2023-03-18,C1191,Germany,Electronics,Smartwatch,346.88,1,0.08,0,319.13
O100704,2023-03-19,C1482,India,Clothing,T-Shirt,81.43,2,0.01,0,161.23
O100682,2023-03-19,C1700,India,Grocery,Olive Oil,18.87,4,0.07,0,70.2
O100602,2023-03-19,C1725,India,Home,Lamp,93.18,4,0.07,0,346.63
O102256,2023-03-19,C1191,Germany,Clothing,Shoes,16.06,1,0.1,0,14.45
O100830,2023-03-19,C1938,Australia,Electronics,Laptop,488.8,1,0.14,0,420.37
O101004,2023-03-19,C1795,India,Grocery,Coffee,23.03,2,0.06,0,43.3
O102374,2023-03-20,C1447,Germany,Grocery,Coffee,36.05,3,0.1,0,97.34
O102042,2023-03-20,C1903,Germany,Grocery,Coffee,8.29,3,0.09,0,22.63
O101377,2023-03-20,C1399,India,Beauty,Moisturizer,59.85,4,0.1,0,215.46
O101937,2023-03-20,C1936,India,Clothing,T-Shirt,49.15,2,0.14,0,84.54
O100530,2023-03-21,C1508,India,Electronics,Smartwatch,784.0,4,0.07,0,2916.48
O101969,2023-03-21,C1278,USA,Beauty,Serum,65.49,1,0.14,0,56.32
O100056,2023-03-22,C1099,USA,Grocery,Cereal,30.43,3,0.04,0,87.64
O102683,2023-03-22,C1830,USA,Grocery,Pasta,30.36,2,0.1,0,54.65
O101138,2023-03-22,C1623,Germany,Grocery,Coffee,20.02,4,0.06,0,75.28
O100168,2023-03-22,C1456,Canada,Electronics,Phone,899.97,4,0.07,0,3347.89
O100645,2023-03-22,C1581,Canada,Home,Chair,183.94,4,0.07,0,684.26
O102844,2023-03-23,C1533,USA,Electronics,Headphones,303.18,2,0.11,0,539.66
O101021,2023-03-23,C1419,India,Electronics,Phone,530.8,3,0.1,1,1433.16
O101327,2023-03-23,C1478,India,Electronics,Smartwatch,1115.5,3,0.05,0,3179.18
O102320,2023-03-23,C1425,India,Home,Chair,50.07,2,0.02,0,98.14
O102517,2023-03-24,C1503,India,Home,Chair,108.0,4,0.06,1,406.08
O101961,2023-03-24,C1910,Australia,Electronics,Smartwatch,350.02,2,0.07,0,651.04
O102910,2023-03-24,C1205,Canada,Grocery,Olive Oil,38.18,3,0.11,0,101.94
O100599,2023-03-24,C1650,USA,Clothing,T-Shirt,97.56,3,0.15,0,248.78
O102990,2023-03-24,C1510,Australia,Clothing,Jacket,32.69,4,0.07,0,121.61
O101573,2023-03-25,C1275,India,Home,Chair,103.94,1,0.04,0,99.78
O101498,2023-03-25,C1263,India,Grocery,Coffee,6.18,4,0.07,0,22.99
O101491,2023-03-25,C1924,India,Beauty,Shampoo,44.73,4,0.06,0,168.18
O100949,2023-03-25,C1479,Germany,Beauty,Perfume,66.51,2,0.06,0,125.04
O101872,2023-03-25,C1186,USA,Clothing,T-Shirt,77.17,4,0.01,0,305.59
O102661,2023-03-25,C1123,India,Electronics,Phone,989.51,4,0.0,0,3958.04
O101762,2023-03-25,C1906,India,Clothing,T-Shirt,54.52,1,0.09,0,49.61
O101393,2023-03-25,C1444,USA,Electronics,Smartwatch,783.23,3,0.08,0,2161.71
O101401,2023-03-25,C1824,India,Clothing,Jeans,93.01,1,0.07,1,86.5
O102676,2023-03-25,C1164,UK,Beauty,Shampoo,67.52,2,0.09,0,122.89
O100601,2023-03-26,C1009,India,Clothing,Jacket,115.52,4,0.08,1,425.11
O101016,2023-03-26,C1362,Germany,Grocery,Olive Oil,37.01,3,0.16,0,93.27
O101707,2023-03-26,C1804,India,Home,Vacuum,50.18,2,0.02,0,98.35
O101465,2023-03-27,C1539,India,Beauty,Perfume,18.6,2,0.02,0,36.46
O101652,2023-03-27,C1221,UK,Clothing,Jacket,97.97,2,0.09,0,178.31
O100365,2023-03-27,C1547,USA,Grocery,Cereal,13.55,3,0.09,0,36.99
O100132,2023-03-27,C1697,UK,Clothing,Jeans,31.57,1,0.07,1,29.36
O102357,2023-03-27,C1059,USA,Beauty,Shampoo,66.5,1,0.03,0,64.5
O101153,2023-03-27,C1288,Australia,Clothing,Shoes,83.11,1,0.12,0,73.14
O100723,2023-03-27,C1839,USA,Home,Blender,36.22,3,0.13,0,94.53
O102053,2023-03-28,C1138,India,Grocery,Pasta,38.24,1,0.02,0,37.48
O102048,2023-03-28,C1106,USA,Electronics,Laptop,518.32,2,0.07,0,964.08
O101508,2023-03-28,C1651,Germany,Electronics,Headphones,1074.33,1,0.04,0,1031.36
O100985,2023-03-28,C1969,USA,Home,Lamp,239.51,2,0.05,0,455.07
O102596,2023-03-28,C1783,UK,Electronics,Phone,604.33,2,0.12,0,1063.62
O102769,2023-03-28,C1301,Australia,Electronics,Phone,1098.22,3,0.11,0,2932.25
O102145,2023-03-29,C1136,UK,Home,Vacuum,101.97,3,0.08,0,281.44
O101003,2023-03-29,C1955,India,Grocery,Olive Oil,25.22,1,0.06,0,23.71
O101457,2023-03-29,C1886,Germany,Beauty,Perfume,11.22,1,0.06,0,10.55
O100011,2023-03-29,C1430,India,Clothing,Jacket,30.58,1,0.0,0,30.58
O102981,2023-03-29,C1935,India,Home,Lamp,176.02,4,0.14,0,605.51
O101677,2023-03-30,C1028,Canada,Beauty,Perfume,76.36,3,0.16,0,192.43
O100835,2023-03-30,C1494,USA,Home,Blender,238.62,2,0.15,0,405.65
O102535,2023-03-30,C1224,UK,Electronics,Smartwatch,1037.53,4,0.07,0,3859.61
O101144,2023-03-30,C1596,Germany,Home,Chair,172.12,2,0.07,0,320.14
O101263,2023-03-30,C1744,Australia,Grocery,Olive Oil,15.9,3,0.04,0,45.79
O100792,2023-03-31,C1360,Canada,Beauty,Shampoo,89.21,3,0.1,0,240.87
O101746,2023-03-31,C1905,UK,Grocery,Cereal,7.53,1,0.12,0,6.63
O101475,2023-03-31,C1674,India,Grocery,Olive Oil,37.03,4,0.1,0,133.31
O100411,2023-03-31,C1605,India,Beauty,Shampoo,13.61,1,0.1,0,12.25
O100557,2023-03-31,C1168,UK,Grocery,Cereal,33.8,3,0.05,0,96.33
O102816,2023-04-01,C1181,USA,Clothing,Jeans,22.46,1,0.01,0,22.24
O100504,2023-04-01,C1039,India,Electronics,Smartwatch,694.6,3,0.05,0,1979.61
O101987,2023-04-02,C1757,Canada,Home,Blender,134.25,3,0.0,0,402.75
O101306,2023-04-02,C1959,USA,Beauty,Shampoo,84.6,2,0.13,0,147.2
O100319,2023-04-02,C1982,USA,Grocery,Pasta,29.57,2,0.06,0,55.59
O100049,2023-04-02,C1328,Australia,Grocery,Coffee,7.24,4,0.06,0,27.22
O101466,2023-04-02,C1391,Canada,Grocery,Cereal,20.4,4,0.07,0,75.89
O101942,2023-04-02,C1595,Australia,Electronics,Phone,575.71,4,0.13,0,2003.47
O100668,2023-04-03,C1127,Australia,Clothing,Shoes,53.75,4,0.09,0,195.65
O102607,2023-04-03,C1490,Germany,Beauty,Serum,29.67,1,0.07,0,27.59
O101527,2023-04-03,C1458,India,Grocery,Pasta,8.0,4,0.19,0,25.92
O100370,2023-04-04,C1937,UK,Electronics,Headphones,819.41,3,0.19,0,1991.17
O100661,2023-04-05,C1848,Canada,Electronics,Phone,460.43,3,0.08,0,1270.79
O100611,2023-04-05,C1916,India,Grocery,Olive Oil,14.73,3,0.12,0,38.89
O100884,2023-04-05,C1789,UK,Grocery,Coffee,29.64,2,0.12,0,52.17
O101925,2023-04-05,C1698,Germany,Clothing,Jacket,77.34,2,0.0,0,154.68
O100809,2023-04-05,C1473,India,Beauty,Perfume,61.64,3,0.04,0,177.52
O102977,2023-04-06,C1949,USA,Electronics,Phone,1097.93,2,0.09,0,1998.23
O100427,2023-04-06,C1081,UK,Electronics,Phone,1086.44,2,0.0,0,2172.88
O100122,2023-04-06,C1229,Germany,Clothing,T-Shirt,26.93,3,0.12,0,71.1
O101002,2023-04-06,C1368,Canada,Clothing,Jeans,56.23,4,0.14,0,193.43
O100352,2023-04-06,C1038,UK,Clothing,Jacket,45.72,3,0.11,0,122.07
O100864,2023-04-07,C1099,Canada,Grocery,Pasta,38.74,2,0.06,0,72.83
O102382,2023-04-07,C1012,India,Beauty,Serum,23.47,2,0.11,0,41.78
O102036,2023-04-07,C1782,USA,Home,Chair,80.65,1,0.05,0,76.62
O101092,2023-04-08,C1813,USA,Beauty,Moisturizer,61.2,3,0.0,0,183.6
O100633,2023-04-08,C1377,USA,Clothing,Jacket,17.77,4,0.13,0,61.84
O101172,2023-04-08,C1678,Canada,Grocery,Cereal,9.14,1,0.0,0,9.14
O102354,2023-04-08,C1414,USA,Beauty,Moisturizer,14.04,3,0.1,0,37.91
O100589,2023-04-09,C1798,India,Beauty,Moisturizer,70.59,1,0.07,0,65.65
O101385,2023-04-09,C1489,USA,Clothing,Jacket,88.45,4,0.12,0,311.34
O100107,2023-04-09,C1386,UK,Clothing,T-Shirt,71.2,2,0.14,0,122.46
O101252,2023-04-09,C1823,Germany,Grocery,Pasta,36.77,4,0.0,0,147.08
O102807,2023-04-09,C1170,India,Grocery,Olive Oil,23.91,1,0.09,0,21.76
O100279,2023-04-09,C1908,Canada,Beauty,Shampoo,27.21,3,0.1,0,73.47
O100236,2023-04-09,C1686,India,Electronics,Phone,318.46,1,0.11,0,283.43
O101962,2023-04-09,C1972,USA,Home,Lamp,132.41,1,0.1,0,119.17
O100453,2023-04-09,C1708,Canada,Grocery,Cereal,13.77,3,0.03,0,40.07
O100220,2023-04-09,C1393,Australia,Electronics,Phone,354.82,4,0.08,1,1305.74
O100286,2023-04-09,C1519,UK,Home,Blender,195.23,2,0.09,0,355.32
O100425,2023-04-09,C1692,USA,Beauty,Serum,18.17,1,0.05,0,17.26
O100383,2023-04-10,C1789,UK,Clothing,Jeans,112.39,2,0.0,0,224.78
O100013,2023-04-10,C1605,USA,Clothing,Jacket,109.96,1,0.07,0,102.26
O101557,2023-04-10,C1852,UK,Home,Chair,219.63,2,0.14,0,377.76
O101973,2023-04-11,C1314,UK,Home,Chair,58.62,1,0.1,0,52.76
O101897,2023-04-11,C1190,India,Grocery,Cereal,23.24,1,0.11,0,20.68
O102049,2023-04-11,C1231,Australia,Clothing,T-Shirt,52.08,4,0.14,0,179.16
O102198,2023-04-11,C1128,India,Clothing,Jeans,100.76,3,0.13,0,262.98
O102431,2023-04-12,C1387,Canada,Grocery,Cereal,5.39,1,0.1,0,4.85
O101818,2023-04-12,C1734,Canada,Clothing,Jeans,78.69,3,0.09,0,214.82
O101704,2023-04-12,C1930,India,Clothing,Shoes,116.91,3,0.0,0,350.73
O101125,2023-04-12,C1824,India,Grocery,Cereal,25.46,2,0.12,0,44.81
O101453,2023-04-12,C1206,USA,Clothing,Shoes,16.11,4,0.02,0,63.15
O101684,2023-04-12,C1627,USA,Grocery,Cereal,12.04,2,0.09,0,21.91
O102836,2023-04-12,C1360,India,Clothing,T-Shirt,68.98,1,0.11,0,61.39
O102648,2023-04-13,C1795,Australia,Home,Blender,212.81,2,0.15,0,361.78
O101472,2023-04-13,C1892,Germany,Home,Lamp,35.0,3,0.02,1,102.9
O100630,2023-04-13,C1197,Germany,Grocery,Coffee,5.62,3,0.01,0,16.69
O100000,2023-04-13,C1724,Canada,Clothing,Jacket,33.03,4,0.15,0,112.3
O100336,2023-04-13,C1244,India,Clothing,T-Shirt,87.42,2,0.07,0,162.6
O101865,2023-04-14,C1226,Canada,Grocery,Coffee,34.87,4,0.05,0,132.51
O102404,2023-04-14,C1919,UK,Home,Lamp,102.2,3,0.06,0,288.2
O102808,2023-04-14,C1330,USA,Clothing,T-Shirt,38.41,4,0.04,0,147.49
O100302,2023-04-14,C1680,Canada,Home,Vacuum,117.88,3,0.1,0,318.28
O100847,2023-04-14,C1833,India,Electronics,Laptop,1040.27,1,0.04,0,998.66
O102170,2023-04-14,C1834,India,Clothing,Jeans,74.53,1,0.06,1,70.06
O100230,2023-04-14,C1862,UK,Home,Blender,31.93,1,0.04,0,30.65
O102896,2023-04-14,C1868,Canada,Home,Vacuum,39.47,2,0.0,0,78.94
O102666,2023-04-15,C1910,Germany,Clothing,Jacket,111.99,1,0.03,0,108.63
O100588,2023-04-15,C1570,India,Grocery,Pasta,33.25,1,0.08,0,30.59
O102025,2023-04-15,C1648,India,Electronics,Phone,415.45,2,0.12,0,731.19
O100643,2023-04-16,C1072,USA,Electronics,Headphones,541.83,3,0.09,0,1479.2
O100342,2023-04-16,C1140,UK,Electronics,Smartwatch,406.52,2,0.0,0,813.04
O101478,2023-04-16,C1827,UK,Grocery,Coffee,7.49,3,0.09,0,20.45
O100062,2023-04-16,C1904,India,Grocery,Cereal,28.01,3,0.03,0,81.51
O100905,2023-04-16,C1617,India,Electronics,Phone,440.29,3,0.1,0,1188.78
O101742,2023-04-16,C1275,India,Electronics,Laptop,459.08,1,0.06,0,431.54
O101243,2023-04-17,C1415,Germany,Electronics,Phone,633.08,2,0.12,0,1114.22
O102700,2023-04-17,C1829,USA,Clothing,T-Shirt,73.58,3,0.1,0,198.67
O101600,2023-04-17,C1287,Canada,Home,Vacuum,231.9,1,0.09,1,211.03
O100003,2023-04-17,C1012,Australia,Electronics,Smartwatch,357.25,3,0.1,0,964.58
O100691,2023-04-17,C1992,Germany,Home,Lamp,61.31,3,0.08,0,169.22
O101794,2023-04-18,C1030,Australia,Grocery,Coffee,21.13,3,0.09,1,57.68
O101752,2023-04-18,C1898,UK,Beauty,Moisturizer,61.42,4,0.11,0,218.66
O101121,2023-04-18,C1470,USA,Home,Lamp,27.6,1,0.07,0,25.67
O102156,2023-04-18,C1510,Australia,Electronics,Headphones,396.08,2,0.06,0,744.63
O101187,2023-04-18,C1174,Germany,Clothing,Jacket,103.04,4,0.03,0,399.8
O100463,2023-04-19,C1402,India,Clothing,Jeans,41.25,4,0.07,0,153.45
O102643,2023-04-19,C1519,USA,Electronics,Laptop,1022.21,3,0.1,0,2759.97
O100735,2023-04-19,C1463,Australia,Clothing,Shoes,103.36,3,0.15,0,263.57
O102776,2023-04-19,C1906,India,Electronics,Laptop,1163.8,3,0.06,0,3281.92
O102789,2023-04-19,C1347,UK,Beauty,Shampoo,39.14,3,0.12,0,103.33
O102426,2023-04-19,C1186,USA,Beauty,Shampoo,47.65,4,0.1,0,171.54
O101056,2023-04-19,C1613,Germany,Beauty,Serum,72.33,4,0.06,0,271.96
O102232,2023-04-19,C1111,USA,Grocery,Cereal,38.45,3,0.0,0,115.35
O101926,2023-04-20,C1075,UK,Beauty,Moisturizer,61.17,3,0.06,0,172.5
O100659,2023-04-21,C1191,UK,Home,Lamp,244.79,4,0.07,1,910.62
O100739,2023-04-21,C1112,India,Home,Lamp,42.08,4,0.0,1,168.32
O100737,2023-04-21,C1123,USA,Clothing,Shoes,47.77,4,0.06,0,179.62
O102802,2023-04-21,C1530,USA,Clothing,T-Shirt,104.1,3,0.11,0,277.95
O102161,2023-04-21,C1509,Australia,Beauty,Serum,24.74,2,0.0,0,49.48
O102925,2023-04-21,C1662,UK,Grocery,Cereal,16.23,3,0.09,0,44.31
O101493,2023-04-21,C1103,USA,Home,Blender,124.73,3,0.16,0,314.32
O102180,2023-04-22,C1459,Canada,Clothing,T-Shirt,86.08,2,0.01,0,170.44
O100233,2023-04-22,C1490,Germany,Grocery,Coffee,16.38,4,0.15,0,55.69
O102351,2023-04-22,C1794,India,Electronics,Headphones,1102.83,1,0.05,0,1047.69
O102241,2023-04-23,C1738,UK,Clothing,Jeans,112.59,2,0.04,0,216.17
O100159,2023-04-23,C1719,USA,Beauty,Shampoo,43.34,2,0.17,0,71.94
O102116,2023-04-23,C1104,Germany,Electronics,Laptop,585.79,3,0.1,0,1581.63
O102662,2023-04-23,C1380,India,Grocery,Coffee,7.39,4,0.01,0,29.26
O100167,2023-04-23,C1306,USA,Electronics,Phone,1001.96,4,0.06,0,3767.37
O100169,2023-04-23,C1159,India,Electronics,Phone,577.91,1,0.1,0,520.12
O100788,2023-04-23,C1791,India,Home,Vacuum,36.69,2,0.03,0,71.18
O102245,2023-04-23,C1191,India,Electronics,Headphones,1026.21,4,0.17,0,3407.02
O101336,2023-04-23,C1560,USA,Home,Lamp,230.32,3,0.06,0,649.5
O101088,2023-04-23,C1855,USA,Grocery,Coffee,39.48,3,0.14,0,101.86
O102877,2023-04-23,C1922,UK,Grocery,Olive Oil,21.18,2,0.03,0,41.09
O100977,2023-04-23,C1274,UK,Grocery,Coffee,22.77,1,0.0,0,22.77
O101660,2023-04-24,C1972,Canada,Home,Lamp,206.86,1,0.11,0,184.11
O102859,2023-04-24,C1072,UK,Electronics,Phone,603.01,1,0.01,0,596.98
O100978,2023-04-24,C1163,Australia,Electronics,Smartwatch,446.01,4,0.04,0,1712.68
O101289,2023-04-24,C1715,India,Home,Blender,93.25,2,0.15,0,158.52
O101881,2023-04-24,C1389,India,Electronics,Laptop,745.13,1,0.07,0,692.97
O101041,2023-04-25,C1572,India,Beauty,Serum,79.21,1,0.05,1,75.25
O102499,2023-04-25,C1375,USA,Electronics,Smartwatch,822.3,4,0.0,0,3289.2
O100413,2023-04-25,C1610,India,Electronics,Laptop,934.94,4,0.0,0,3739.76
O101295,2023-04-25,C1731,India,Clothing,Shoes,95.84,1,0.07,0,89.13
O101471,2023-04-26,C1069,USA,Electronics,Headphones,910.78,1,0.11,0,810.59
O102850,2023-04-26,C1552,India,Grocery,Pasta,33.14,4,0.05,0,125.93
O101846,2023-04-26,C1031,Germany,Grocery,Pasta,29.45,1,0.13,0,25.62
O100287,2023-04-26,C1427,Canada,Electronics,Laptop,996.13,3,0.1,0,2689.55
O101542,2023-04-27,C1919,Australia,Electronics,Phone,730.29,4,0.03,0,2833.53
O102817,2023-04-27,C1961,UK,Clothing,T-Shirt,71.93,3,0.08,0,198.53
O102236,2023-04-27,C1963,UK,Home,Lamp,202.2,1,0.2,0,161.76
O101437,2023-04-27,C1989,India,Electronics,Laptop,490.16,1,0.12,0,431.34
O100926,2023-04-27,C1643,UK,Clothing,Jacket,91.32,2,0.12,0,160.72
O101727,2023-04-27,C1784,India,Electronics,Smartwatch,1154.08,4,0.04,0,4431.67
O100347,2023-04-27,C1995,India,Beauty,Perfume,83.16,4,0.09,0,302.7
O100524,2023-04-27,C1862,India,Clothing,Jeans,64.33,3,0.18,0,158.25
O101933,2023-04-27,C1701,UK,Electronics,Phone,807.42,4,0.03,0,3132.79
O102248,2023-04-28,C1241,Australia,Clothing,Shoes,80.1,1,0.12,0,70.49
O100353,2023-04-28,C1592,USA,Home,Lamp,177.3,3,0.06,0,499.99
O101770,2023-04-28,C1649,India,Grocery,Coffee,18.6,1,0.08,1,17.11
O100872,2023-04-28,C1153,Australia,Electronics,Headphones,364.19,2,0.08,0,670.11
O102672,2023-04-28,C1460,UK,Clothing,Shoes,93.02,4,0.08,0,342.31
O100785,2023-04-28,C1759,India,Electronics,Laptop,554.72,2,0.13,0,965.21
O100773,2023-04-28,C1140,Canada,Clothing,Shoes,62.91,2,0.16,0,105.69
O100617,2023-04-28,C1728,Australia,Clothing,T-Shirt,113.15,4,0.06,0,425.44
O102718,2023-04-28,C1147,Canada,Electronics,Smartwatch,614.8,3,0.1,1,1659.96
O100577,2023-04-29,C1739,UK,Electronics,Headphones,425.24,4,0.04,0,1632.92
O101656,2023-04-29,C1183,UK,Beauty,Moisturizer,43.8,4,0.11,0,155.93
O101615,2023-04-29,C1424,Canada,Grocery,Cereal,20.96,3,0.11,0,55.96
O101026,2023-04-29,C1334,Canada,Grocery,Olive Oil,16.17,3,0.13,0,42.2
O102094,2023-04-29,C1146,Australia,Home,Chair,234.94,1,0.1,0,211.45
O102214,2023-04-29,C1883,USA,Electronics,Phone,692.26,2,0.16,0,1163.0
O100226,2023-04-30,C1692,India,Home,Blender,215.22,3,0.0,0,645.66
O101262,2023-04-30,C1629,USA,Electronics,Phone,998.76,3,0.17,0,2486.91
O101006,2023-04-30,C1693,UK,Clothing,T-Shirt,83.2,2,0.07,0,154.75
O102528,2023-04-30,C1762,USA,Home,Vacuum,63.39,2,0.07,0,117.91
O102028,2023-04-30,C1000,India,Beauty,Perfume,80.28,3,0.06,0,226.39
O100343,2023-04-30,C1361,UK,Electronics,Headphones,984.61,2,0.14,0,1693.53
O101366,2023-04-30,C1540,Canada,Grocery,Coffee,26.57,2,0.05,0,50.48
O101599,2023-05-01,C1714,Germany,Beauty,Serum,86.35,2,0.05,0,164.06
O100686,2023-05-01,C1314,USA,Home,Chair,209.11,1,0.05,0,198.65
O101476,2023-05-02,C1590,India,Home,Blender,219.59,3,0.12,0,579.72
O100006,2023-05-02,C1535,Australia,Clothing,T-Shirt,72.32,2,0.04,0,138.85
O102117,2023-05-02,C1227,USA,Clothing,Jacket,52.88,3,0.1,0,142.78
O101513,2023-05-02,C1479,USA,Electronics,Smartwatch,701.66,1,0.03,0,680.61
O102763,2023-05-02,C1315,USA,Grocery,Olive Oil,20.71,2,0.09,0,37.69
O100555,2023-05-02,C1419,India,Home,Vacuum,110.28,4,0.19,0,357.31
O102911,2023-05-03,C1638,Germany,Grocery,Coffee,25.02,2,0.08,0,46.04
O100183,2023-05-03,C1924,India,Home,Chair,34.1,2,0.08,0,62.74
O101728,2023-05-04,C1063,Canada,Electronics,Smartwatch,1062.75,1,0.08,0,977.73
O101280,2023-05-04,C1657,India,Clothing,Shoes,29.15,4,0.0,0,116.6
O102257,2023-05-04,C1004,USA,Home,Chair,130.63,3,0.14,0,337.03
O101978,2023-05-04,C1934,Canada,Grocery,Cereal,15.18,4,0.06,0,57.08
O102111,2023-05-04,C1268,USA,Beauty,Shampoo,23.13,4,0.07,0,86.04
O102767,2023-05-04,C1143,Canada,Electronics,Headphones,1166.66,2,0.07,0,2169.99
O100191,2023-05-04,C1123,USA,Home,Vacuum,159.83,1,0.0,0,159.83
O102481,2023-05-04,C1619,UK,Electronics,Phone,312.81,1,0.1,0,281.53
